TransactionID,Date,ProductID,ProductCategory,Quantity,UnitPrice,Region
112126,2025-02-06,P0020,Apparel,3,116.9,North
112127,2025-02-07,P0072,Apparel,3,108.69,West
112128,2025-02-07,P0013,Beauty,2,15.19,West
112129,2025-02-07,P0096,Groceries,1,7.46,West
112130,2025-02-07,P0073,Electronics,2,701.22,West
112131,2025-02-07,P0120,Groceries,5,6.07,South
112132,2025-02-07,P0020,Apparel,3,116.9,North
112133,2025-02-07,P0075,Home & Kitchen,4,60.77,West
112134,2025-02-07,P0034,Sports,1,103.0,East
112135,2025-02-07,P0006,Electronics,2,410.43,North
112136,2025-02-07,P0071,Beauty,1,12.65,North
112137,2025-02-07,P0064,Apparel,2,106.51,South
112138,2025-02-07,P0033,Electronics,1,218.53,South
112139,2025-02-07,P0112,Electronics,2,399.27,West
112140,2025-02-07,P0037,Apparel,1,83.93,West
112141,2025-02-07,P0046,Home & Kitchen,3,119.77,South
112142,2025-02-07,P0078,Electronics,2,730.03,South
112143,2025-02-07,P0064,Apparel,1,106.51,West
112144,2025-02-07,P0095,Beauty,3,65.54,North
112145,2025-02-07,P0029,Home & Kitchen,2,21.95,West
112146,2025-02-08,P0030,Electronics,2,309.48,East
112147,2025-02-08,P0077,Beauty,6,66.71,East
112148,2025-02-08,P0115,Home & Kitchen,4,41.36,South
112149,2025-02-08,P0011,Electronics,0,403.84,South
112150,2025-02-08,P0021,Home & Kitchen,1,144.93,East
112151,2025-02-08,P0007,Electronics,2,676.25,North
112152,2025-02-08,P0018,Groceries,4,18.17,South
112153,2025-02-08,P0001,Groceries,8,20.57,East
112154,2025-02-08,P0012,Sports,3,52.2,South
112155,2025-02-08,P0040,Groceries,7,18.75,South
112156,2025-02-08,P0102,Home & Kitchen,2,91.72,South
112157,2025-02-08,P0103,Apparel,1,20.3,West
112158,2025-02-08,P0101,Electronics,1,567.18,East
112159,2025-02-08,P0073,Electronics,1,692.6,East
112160,2025-02-08,P0104,Groceries,6,10.46,South
112161,2025-02-08,P0062,Apparel,2,22.48,East
112162,2025-02-08,P0094,Groceries,5,7.16,South
112163,2025-02-08,P0088,Home & Kitchen,1,104.57,North
112164,2025-02-08,P0065,Apparel,1,38.37,South
112165,2025-02-08,P0058,Apparel,1,52.54,North
112166,2025-02-08,P0017,Apparel,2,67.07,North
112167,2025-02-08,P0047,Apparel,2,45.29,North
112168,2025-02-08,P0077,Beauty,2,66.71,North
112169,2025-02-08,P0011,Electronics,2,403.84,South
112170,2025-02-08,P0104,Groceries,6,10.46,West
112171,2025-02-08,P0083,Apparel,2,27.78,North
112172,2025-02-08,P0110,Electronics,1,492.81,West
112173,2025-02-08,P0052,Beauty,1,6.41,West
112174,2025-02-08,P0045,Apparel,3,19.93,South
112175,2025-02-08,P0109,Apparel,1,108.13,East
112176,2025-02-08,P0080,Electronics,0,650.32,North
112177,2025-02-08,P0042,Groceries,3,16.54,South
112178,2025-02-08,P0096,Groceries,4,7.46,North
112179,2025-02-08,P0006,Electronics,1,382.85,North
112180,2025-02-08,P0068,Beauty,5,52.19,East
112181,2025-02-08,P0059,Electronics,2,756.98,East
112182,2025-02-09,P0061,Groceries,4,9.84,East
112183,2025-02-09,P0098,Groceries,6,19.17,East
112184,2025-02-09,P0017,Apparel,1,67.07,South
112185,2025-02-09,P0026,Beauty,4,8.14,South
112186,2025-02-09,P0096,Groceries,6,6.63,West
112187,2025-02-09,P0030,Electronics,2,292.62,West
112188,2025-02-09,P0072,Apparel,2,103.98,West
112189,2025-02-09,P0020,Apparel,1,116.9,North
112190,2025-02-09,P0047,Apparel,2,45.29,South
112191,2025-02-09,P0038,Electronics,1,637.9,East
112192,2025-02-09,P0046,Home & Kitchen,1,127.77,West
112193,2025-02-09,P0114,Beauty,2,46.86,South
112194,2025-02-09,P0083,Apparel,1,27.78,West
112195,2025-02-09,P0030,Electronics,1,309.48,South
112196,2025-02-09,P0008,Beauty,2,73.46,East
112197,2025-02-09,P0042,Groceries,11,16.54,South
112198,2025-02-09,P0110,Electronics,2,549.17,North
112199,2025-02-09,P0015,Apparel,1,113.72,North
112200,2025-02-09,P0064,Apparel,3,106.51,East
112201,2025-02-09,P0115,Home & Kitchen,2,41.36,South
112202,2025-02-09,P0073,Electronics,2,732.28,East
112203,2025-02-09,P0065,Apparel,1,38.37,North
112204,2025-02-09,P0046,Home & Kitchen,3,127.77,South
112205,2025-02-09,P0007,Electronics,2,676.25,South
112206,2025-02-09,P0118,Apparel,2,12.67,South
112207,2025-02-10,P0006,Electronics,1,410.43,North
112208,2025-02-10,P0050,Apparel,4,75.0,West
112209,2025-02-10,P0101,Electronics,3,542.38,North
112210,2025-02-10,P0043,Electronics,1,550.8,West
112211,2025-02-10,P0115,Home & Kitchen,2,41.36,South
112212,2025-02-10,P0110,Electronics,1,549.17,East
112213,2025-02-10,P0093,Beauty,1,60.42,North
112214,2025-02-10,P0105,Sports,4,60.39,West
112215,2025-02-10,P0074,Beauty,3,58.81,North
112216,2025-02-10,P0042,Groceries,0,16.54,East
112217,2025-02-10,P0112,Electronics,1,396.07,South
112218,2025-02-10,P0039,Home & Kitchen,1,47.08,East
112219,2025-02-10,P0010,Home & Kitchen,1,83.95,West
112220,2025-02-10,P0094,Groceries,4,7.16,North
112221,2025-02-10,P0097,Groceries,5,9.48,East
112222,2025-02-10,P0102,Home & Kitchen,1,91.72,North
112223,2025-02-10,P0085,Apparel,2,76.71,South
112224,2025-02-10,P0091,Electronics,1,493.14,North
112225,2025-02-10,P0044,Sports,3,111.8,North
112226,2025-02-10,P0005,Electronics,1,234.56,West
112227,2025-02-10,P0074,Beauty,3,58.81,North
112228,2025-02-10,P0029,Home & Kitchen,2,21.95,South
112229,2025-02-10,P0099,Electronics,1,561.75,North
112230,2025-02-10,P0022,Electronics,1,291.21,West
112231,2025-02-10,P0117,Beauty,3,0.0,South
112232,2025-02-11,P0087,Home & Kitchen,1,28.7,South
112233,2025-02-11,P0035,Sports,1,197.27,East
112234,2025-02-11,P0120,Groceries,6,5.69,North
112235,2025-02-11,P0056,Sports,2,43.13,North
112236,2025-02-11,P0087,Home & Kitchen,1,28.7,West
112237,2025-02-11,P0096,Groceries,6,7.46,South
112238,2025-02-11,P0032,Electronics,1,282.9,West
112239,2025-02-11,P0097,Groceries,3,9.48,North
112240,2025-02-11,P0048,Groceries,6,6.29,East
112241,2025-02-11,P0101,Electronics,1,527.47,East
112242,2025-02-11,P0018,Groceries,6,18.17,West
112243,2025-02-11,P0075,Home & Kitchen,1,60.77,South
112244,2025-02-11,P0017,Apparel,3,67.07,East
112245,2025-02-11,P0054,Sports,3,53.03,South
112246,2025-02-11,P0088,Home & Kitchen,3,104.57,East
112247,2025-02-11,P0105,Sports,3,60.39,West
112248,2025-02-11,P0087,Home & Kitchen,3,28.7,East
112249,2025-02-11,P0083,Apparel,1,27.78,North
112250,2025-02-11,P0027,Apparel,1,75.71,North
112251,2025-02-11,P0042,Groceries,7,16.54,North
112252,2025-02-11,P0078,Electronics,1,730.03,North
112253,2025-02-12,P0062,Apparel,2,22.48,West
112254,2025-02-12,P0098,Groceries,6,16.71,East
112255,2025-02-12,P0090,Groceries,4,5.7,West
112256,2025-02-12,P0073,Electronics,1,732.28,North
112257,2025-02-12,P0088,Home & Kitchen,4,104.57,South
112258,2025-02-12,P0110,Electronics,1,549.17,East
112259,2025-02-12,P0111,Apparel,3,97.43,North
112260,2025-02-12,P0049,Groceries,3,2.94,East
112261,2025-02-12,P0017,Apparel,2,67.07,West
112262,2025-02-12,P0100,Electronics,1,697.47,North
112263,2025-02-12,P0096,Groceries,4,7.46,South
112264,2025-02-12,P0017,Apparel,1,67.07,West
112265,2025-02-12,P0076,Home & Kitchen,1,62.14,North
112266,2025-02-12,P0101,Electronics,2,567.18,North
112267,2025-02-12,P0044,Sports,2,111.8,South
112268,2025-02-12,P0026,Beauty,2,8.14,East
112269,2025-02-12,P0079,Apparel,3,105.49,West
112270,2025-02-12,P0061,Groceries,9,9.84,North
112271,2025-02-12,P0039,Home & Kitchen,1,47.08,North
112272,2025-02-12,P0054,Sports,2,53.03,West
112273,2025-02-12,P0015,Apparel,1,113.72,North
112274,2025-02-12,P0092,Home & Kitchen,1,108.41,East
112275,2025-02-12,P0008,Beauty,7,76.49,North
112276,2025-02-12,P0039,Home & Kitchen,1,47.08,East
112277,2025-02-12,P0008,Beauty,3,78.16,South
112278,2025-02-12,P0118,Apparel,3,12.67,East
112279,2025-02-12,P0013,Beauty,1,15.19,West
112280,2025-02-12,P0120,Groceries,8,6.07,South
112281,2025-02-13,P0112,Electronics,1,461.79,West
112282,2025-02-13,P0028,Groceries,4,13.56,West
112283,2025-02-13,P0024,Groceries,2,8.92,South
112284,2025-02-13,P0036,Beauty,3,25.57,North
112285,2025-02-13,P0035,Sports,2,197.27,South
112286,2025-02-13,P0016,Apparel,1,45.55,South
112287,2025-02-13,P0061,Groceries,6,9.84,South
112288,2025-02-13,P0022,Electronics,2,291.21,West
112289,2025-02-13,P0113,Sports,2,119.61,North
112290,2025-02-13,P0006,Electronics,2,410.43,North
112291,2025-02-13,P0027,Apparel,1,77.05,North
112292,2025-02-13,P0080,Electronics,1,650.32,South
112293,2025-02-13,P0011,Electronics,1,350.31,South
112294,2025-02-13,P0062,Apparel,4,22.28,South
112295,2025-02-13,P0023,Apparel,4,64.7,South
112296,2025-02-13,P0083,Apparel,1,24.38,East
112297,2025-02-13,P0060,Apparel,1,25.13,South
112298,2025-02-13,P0044,Sports,1,111.8,South
112299,2025-02-13,P0116,Beauty,3,66.41,North
112300,2025-02-13,P0087,Home & Kitchen,3,28.7,South
112301,2025-02-13,P0045,Apparel,1,19.93,North
112302,2025-02-13,P0048,Groceries,7,6.29,North
112303,2025-02-13,P0093,Beauty,3,60.42,South
112304,2025-02-13,P0035,Sports,3,197.27,West
112305,2025-02-13,P0112,Electronics,2,461.79,South
112306,2025-02-13,P0027,Apparel,2,77.05,West
112307,2025-02-13,P0052,Beauty,1,6.41,South
112308,2025-02-14,P0086,Apparel,1,11.01,South
112309,2025-02-14,P0018,Groceries,5,18.17,South
112310,2025-02-14,P0106,Apparel,3,36.84,West
112311,2025-02-14,P0119,Sports,1,132.64,West
112312,2025-02-14,P0085,Apparel,3,76.71,North
112313,2025-02-14,P0063,Beauty,7,83.6,South
112314,2025-02-14,P0023,Apparel,1,64.7,South
112315,2025-02-14,P0004,Home & Kitchen,1,29.86,North
112316,2025-02-14,P0032,Electronics,1,282.9,South
112317,2025-02-14,P0107,Groceries,3,24.38,South
112318,2025-02-14,P0053,Sports,2,107.3,East
112319,2025-02-14,P0115,Home & Kitchen,1,41.36,East
112320,2025-02-14,P0060,Apparel,1,25.13,South
112321,2025-02-14,P0060,Apparel,2,25.13,East
112322,2025-02-14,P0020,Apparel,2,116.9,West
112323,2025-02-14,P0022,Electronics,2,291.21,East
112324,2025-02-14,P0109,Apparel,2,108.13,East
112325,2025-02-14,P0046,Home & Kitchen,1,127.77,East
112326,2025-02-14,P0033,Electronics,1,218.53,South
112327,2025-02-14,P0049,Groceries,2,2.94,South
112328,2025-02-14,P0071,Beauty,3,12.77,East
112329,2025-02-14,P0060,Apparel,4,25.13,East
112330,2025-02-14,P0011,Electronics,1,403.84,East
112331,2025-02-14,P0054,Sports,5,53.03,South
112332,2025-02-14,P0120,Groceries,10,6.07,North
112333,2025-02-14,P0084,Electronics,1,674.07,West
112334,2025-02-14,P0007,Electronics,1,629.16,North
112335,2025-02-14,P0109,Apparel,1,108.13,South
112336,2025-02-14,P0031,Home & Kitchen,1,137.62,North
112337,2025-02-14,P0071,Beauty,4,12.91,East
112338,2025-02-14,P0006,Electronics,2,410.43,East
112339,2025-02-14,P0001,Groceries,6,20.57,East
112340,2025-02-15,P0070,Sports,2,50.0,West
112341,2025-02-15,P0002,Sports,2,180.26,West
112342,2025-02-15,P0020,Apparel,2,116.9,North
112343,2025-02-15,P0057,Electronics,1,589.84,North
112344,2025-02-15,P0059,Electronics,3,721.26,North
112345,2025-02-15,P0039,Home & Kitchen,1,47.08,South
112346,2025-02-15,P0119,Sports,1,132.64,West
112347,2025-02-15,P0003,Home & Kitchen,1,57.93,South
112348,2025-02-15,P0006,Electronics,1,410.43,East
112349,2025-02-15,P0091,Electronics,1,493.14,East
112350,2025-02-15,P0061,Groceries,4,9.84,North
112351,2025-02-15,P0014,Apparel,1,46.25,South
112352,2025-02-15,P0055,Home & Kitchen,1,102.1,East
112353,2025-02-15,P0071,Beauty,6,12.91,West
112354,2025-02-15,P0046,Home & Kitchen,2,123.35,South
112355,2025-02-15,P0084,Electronics,3,731.02,South
112356,2025-02-15,P0072,Apparel,4,108.69,North
112357,2025-02-15,P0101,Electronics,3,567.18,North
112358,2025-02-15,P0090,Groceries,2,5.7,North
112359,2025-02-15,P0027,Apparel,3,77.05,North
112360,2025-02-15,P0043,Electronics,1,550.8,South
112361,2025-02-15,P0038,Electronics,1,637.9,South
112362,2025-02-15,P0031,Home & Kitchen,1,137.62,North
112363,2025-02-15,P0103,Apparel,1,20.3,South
112364,2025-02-15,P0027,Apparel,1,77.05,North
112365,2025-02-15,P0044,Sports,1,111.8,East
112366,2025-02-15,P0021,Home & Kitchen,1,144.93,North
112367,2025-02-16,P0118,Apparel,1,12.67,West
112368,2025-02-16,P0056,Sports,1,43.13,North
112369,2025-02-16,P0016,Apparel,3,45.55,North
112370,2025-02-16,P0048,Groceries,7,6.29,East
112371,2025-02-16,P0084,Electronics,1,731.02,South
112372,2025-02-16,P0084,Electronics,2,731.02,North
112373,2025-02-16,P0001,Groceries,6,20.57,South
112374,2025-02-16,P0116,Beauty,4,66.41,North
112375,2025-02-16,P0085,Apparel,3,76.71,East
112376,2025-02-16,P0010,Home & Kitchen,1,83.95,East
112377,2025-02-16,P0079,Apparel,3,107.58,East
112378,2025-02-16,P0008,Beauty,3,78.16,West
112379,2025-02-16,P0037,Apparel,1,83.93,North
112380,2025-02-16,P0083,Apparel,1,27.78,West
112381,2025-02-16,P0117,Beauty,3,25.98,East
112382,2025-02-16,P0099,Electronics,0,561.75,North
112383,2025-02-16,P0050,Apparel,3,75.0,West
112384,2025-02-16,P0104,Groceries,2,10.46,North
112385,2025-02-16,P0013,Beauty,4,15.19,West
112386,2025-02-16,P0011,Electronics,1,403.84,West
112387,2025-02-16,P0034,Sports,2,103.0,West
112388,2025-02-16,P0119,Sports,1,132.64,North
112389,2025-02-16,P0039,Home & Kitchen,2,47.08,South
112390,2025-02-16,P0045,Apparel,4,19.93,South
112391,2025-02-16,P0047,Apparel,3,40.28,East
112392,2025-02-16,P0071,Beauty,1,12.91,North
112393,2025-02-16,P0034,Sports,1,103.0,East
112394,2025-02-16,P0049,Groceries,7,2.94,East
112395,2025-02-16,P0064,Apparel,3,106.51,West
112396,2025-02-17,P0031,Home & Kitchen,3,127.5,West
112397,2025-02-17,P0071,Beauty,2,12.91,East
112398,2025-02-17,P0045,Apparel,1,17.74,North
112399,2025-02-17,P0040,Groceries,6,18.75,North
112400,2025-02-17,P0003,Home & Kitchen,2,57.93,West
112401,2025-02-17,P0032,Electronics,1,282.9,North
112402,2025-02-17,P0068,Beauty,5,52.19,East
112403,2025-02-17,P0060,Apparel,1,25.13,South
112404,2025-02-17,P0019,Groceries,8,10.09,North
112405,2025-02-17,P0056,Sports,2,43.13,East
112406,2025-02-17,P0003,Home & Kitchen,3,57.93,East
112407,2025-02-17,P0092,Home & Kitchen,1,95.6,North
112408,2025-02-17,P0031,Home & Kitchen,3,137.62,North
112409,2025-02-17,P0111,Apparel,1,97.43,North
112410,2025-02-17,P0030,Electronics,1,309.48,North
112411,2025-02-17,P0072,Apparel,2,108.69,East
112412,2025-02-17,P0095,Beauty,3,60.91,South
112413,2025-02-17,P0049,Groceries,6,2.94,North
112414,2025-02-18,P0094,Groceries,7,6.25,North
112415,2025-02-18,P0080,Electronics,1,650.32,East
112416,2025-02-18,P0080,Electronics,3,650.32,West
112417,2025-02-18,P0083,Apparel,1,27.78,North
112418,2025-02-18,P0099,Electronics,1,561.75,North
112419,2025-02-18,P0028,Groceries,6,13.56,West
112420,2025-02-18,P0050,Apparel,6,75.0,East
112421,2025-02-18,P0110,Electronics,1,549.17,West
112422,2025-02-18,P0120,Groceries,4,6.07,South
112423,2025-02-18,P0026,Beauty,5,8.14,South
112424,2025-02-18,P0098,Groceries,5,19.17,West
112425,2025-02-18,P0067,Electronics,1,675.71,South
112426,2025-02-18,P0025,Groceries,7,8.32,West
112427,2025-02-18,P0087,Home & Kitchen,1,28.7,North
112428,2025-02-18,P0091,Electronics,3,493.14,North
112429,2025-02-18,P0061,Groceries,2,9.84,East
112430,2025-02-18,P0076,Home & Kitchen,1,62.14,South
112431,2025-02-18,P0042,Groceries,5,16.54,South
112432,2025-02-18,P0061,Groceries,6,9.84,East
112433,2025-02-18,P0025,Groceries,7,8.55,North
112434,2025-02-18,P0115,Home & Kitchen,1,36.51,East
112435,2025-02-19,P0021,Home & Kitchen,1,144.93,South
112436,2025-02-19,P0065,Apparel,1,36.57,North
112437,2025-02-19,P0058,Apparel,3,51.9,South
112438,2025-02-19,P0047,Apparel,1,42.48,South
112439,2025-02-19,P0031,Home & Kitchen,2,137.62,North
112440,2025-02-19,P0007,Electronics,2,676.25,North
112441,2025-02-19,P0025,Groceries,5,8.55,North
112442,2025-02-19,P0090,Groceries,6,5.7,East
112443,2025-02-19,P0013,Beauty,1,15.19,West
112444,2025-02-19,P0004,Home & Kitchen,2,29.86,North
112445,2025-02-19,P0056,Sports,1,43.13,East
112446,2025-02-19,P0120,Groceries,2,6.07,North
112447,2025-02-19,P0082,Home & Kitchen,1,26.36,East
112448,2025-02-19,P0081,Beauty,1,59.57,West
112449,2025-02-19,P0026,Beauty,7,7.94,West
112450,2025-02-19,P0016,Apparel,1,45.55,South
112451,2025-02-19,P0120,Groceries,3,5.27,East
112452,2025-02-19,P0045,Apparel,1,19.93,East
112453,2025-02-19,P0066,Groceries,5,17.18,South
112454,2025-02-19,P0022,Electronics,1,291.21,West
112455,2025-02-19,P0002,Sports,2,180.26,East
112456,2025-02-19,P0070,Sports,1,55.95,North
112457,2025-02-19,P0064,Apparel,0,106.51,East
112458,2025-02-19,P0079,Apparel,2,107.58,East
112459,2025-02-19,P0052,Beauty,3,6.41,West
112460,2025-02-19,P0070,Sports,1,55.95,East
112461,2025-02-19,P0031,Home & Kitchen,2,137.62,South
112462,2025-02-20,P0055,Home & Kitchen,3,102.1,North
112463,2025-02-20,P0010,Home & Kitchen,2,83.95,West
112464,2025-02-20,P0082,Home & Kitchen,2,26.36,North
112465,2025-02-20,P0047,Apparel,1,45.29,South
112466,2025-02-20,P0073,Electronics,1,732.28,South
112467,2025-02-20,P0044,Sports,1,111.8,West
112468,2025-02-20,P0106,Apparel,3,36.84,North
112469,2025-02-20,P0045,Apparel,3,19.93,West
112470,2025-02-20,P0115,Home & Kitchen,2,41.36,West
112471,2025-02-20,P0054,Sports,2,53.03,East
112472,2025-02-20,P0074,Beauty,2,58.81,East
112473,2025-02-20,P0059,Electronics,3,756.98,East
112474,2025-02-20,P0038,Electronics,1,637.9,West
112475,2025-02-20,P0014,Apparel,3,47.14,South
112476,2025-02-20,P0086,Apparel,3,11.01,East
112477,2025-02-20,P0007,Electronics,1,623.04,West
112478,2025-02-20,P0109,Apparel,1,108.13,East
112479,2025-02-20,P0119,Sports,1,132.64,South
112480,2025-02-20,P0047,Apparel,1,45.15,East
112481,2025-02-20,P0054,Sports,2,48.53,West
112482,2025-02-20,P0041,Electronics,1,370.09,West
112483,2025-02-20,P0078,Electronics,1,730.03,North
112484,2025-02-20,P0043,Electronics,2,550.8,East
112485,2025-02-20,P0042,Groceries,6,16.54,West
112486,2025-02-20,P0032,Electronics,1,282.9,North
112487,2025-02-20,P0109,Apparel,1,108.13,South
112488,2025-02-20,P0074,Beauty,3,58.81,North
112489,2025-02-20,P0058,Apparel,2,52.54,East
112490,2025-02-20,P0064,Apparel,4,106.51,South
112491,2025-02-20,P0008,Beauty,2,78.16,West
112492,2025-02-21,P0083,Apparel,2,27.78,North
112493,2025-02-21,P0052,Beauty,4,5.85,East
112494,2025-02-21,P0056,Sports,1,43.13,West
112495,2025-02-21,P0057,Electronics,3,589.84,South
112496,2025-02-21,P0095,Beauty,5,65.54,North
112497,2025-02-21,P0030,Electronics,3,309.48,South
112498,2025-02-21,P0021,Home & Kitchen,1,144.93,East
112499,2025-02-21,P0019,Groceries,4,10.36,South
112500,2025-02-21,P0050,Apparel,1,75.0,North
112501,2025-02-21,P0003,Home & Kitchen,1,53.38,North
112502,2025-02-21,P0011,Electronics,2,403.84,East
112503,2025-02-21,P0034,Sports,1,103.0,West
112504,2025-02-21,P0103,Apparel,1,20.3,South
112505,2025-02-21,P0021,Home & Kitchen,1,144.93,West
112506,2025-02-21,P0062,Apparel,2,22.48,West
112507,2025-02-21,P0068,Beauty,1,52.19,North
112508,2025-02-21,P0026,Beauty,4,8.14,South
112509,2025-02-21,P0053,Sports,2,103.22,West
112510,2025-02-22,P0093,Beauty,3,60.42,East
112511,2025-02-22,P0117,Beauty,2,28.87,East
112512,2025-02-22,P0039,Home & Kitchen,3,44.22,North
112513,2025-02-22,P0071,Beauty,1,11.19,East
112514,2025-02-22,P0036,Beauty,3,25.57,East
112515,2025-02-22,P0035,Sports,2,197.27,East
112516,2025-02-22,P0061,Groceries,2,9.84,North
112517,2025-02-22,P0100,Electronics,2,617.65,East
112518,2025-02-22,P0084,Electronics,1,629.41,North
112519,2025-02-22,P0066,Groceries,7,16.81,North
112520,2025-02-22,P0107,Groceries,7,24.38,West
112521,2025-02-22,P0076,Home & Kitchen,3,62.14,South
112522,2025-02-22,P0076,Home & Kitchen,1,62.14,East
112523,2025-02-22,P0046,Home & Kitchen,6,127.77,East
112524,2025-02-22,P0053,Sports,1,107.3,North
112525,2025-02-22,P0074,Beauty,3,58.81,South
112526,2025-02-22,P0090,Groceries,8,5.7,West
112527,2025-02-22,P0036,Beauty,2,25.57,West
112528,2025-02-22,P0066,Groceries,2,17.18,North
112529,2025-02-22,P0110,Electronics,1,549.17,North
112530,2025-02-22,P0088,Home & Kitchen,1,104.57,South
112531,2025-02-22,P0055,Home & Kitchen,2,102.1,South
112532,2025-02-22,P0078,Electronics,1,730.03,North
112533,2025-02-22,P0064,Apparel,4,106.51,East
112534,2025-02-22,P0120,Groceries,3,6.07,East
112535,2025-02-22,P0056,Sports,2,43.13,South
112536,2025-02-22,P0046,Home & Kitchen,2,127.77,East
112537,2025-02-22,P0029,Home & Kitchen,5,18.91,East
112538,2025-02-22,P0087,Home & Kitchen,4,28.7,West
112539,2025-02-22,P0113,Sports,1,119.61,North
112540,2025-02-22,P0021,Home & Kitchen,2,144.93,East
112541,2025-02-22,P0075,Home & Kitchen,2,60.77,North
112542,2025-02-22,P0061,Groceries,1,9.84,South
112543,2025-02-22,P0117,Beauty,5,28.87,West
112544,2025-02-22,P0064,Apparel,1,106.51,North
112545,2025-02-22,P0006,Electronics,1,410.43,North
112546,2025-02-22,P0074,Beauty,3,56.52,South
112547,2025-02-23,P0084,Electronics,1,655.21,East
112548,2025-02-23,P0045,Apparel,1,19.93,South
112549,2025-02-23,P0084,Electronics,1,731.02,South
112550,2025-02-23,P0029,Home & Kitchen,4,21.95,North
112551,2025-02-23,P0034,Sports,2,93.23,West
112552,2025-02-23,P0083,Apparel,4,27.78,East
112553,2025-02-23,P0038,Electronics,1,588.79,West
112554,2025-02-23,P0055,Home & Kitchen,2,102.1,North
112555,2025-02-23,P0101,Electronics,1,567.18,East
112556,2025-02-23,P0103,Apparel,2,20.3,North
112557,2025-02-23,P0105,Sports,1,60.39,East
112558,2025-02-23,P0039,Home & Kitchen,1,45.07,East
112559,2025-02-23,P0114,Beauty,2,46.86,South
112560,2025-02-23,P0094,Groceries,2,7.16,North
112561,2025-02-23,P0082,Home & Kitchen,1,26.36,West
112562,2025-02-23,P0084,Electronics,1,731.02,North
112563,2025-02-23,P0012,Sports,1,52.2,West
112564,2025-02-23,P0038,Electronics,1,544.26,North
112565,2025-02-23,P0079,Apparel,1,107.58,East
112566,2025-02-23,P0068,Beauty,4,52.19,South
112567,2025-02-23,P0012,Sports,7,52.2,West
112568,2025-02-23,P0104,Groceries,8,10.46,West
112569,2025-02-23,P0102,Home & Kitchen,2,81.1,South
112570,2025-02-23,P0007,Electronics,4,676.25,East
112571,2025-02-23,P0099,Electronics,1,561.75,East
112572,2025-02-23,P0031,Home & Kitchen,1,137.62,West
112573,2025-02-23,P0109,Apparel,1,108.13,East
112574,2025-02-23,P0023,Apparel,1,64.7,East
112575,2025-02-23,P0032,Electronics,1,246.58,South
112576,2025-02-23,P0111,Apparel,1,97.43,West
112577,2025-02-23,P0095,Beauty,5,65.54,West
112578,2025-02-23,P0103,Apparel,1,20.3,South
112579,2025-02-23,P0056,Sports,3,43.13,North
112580,2025-02-23,P0015,Apparel,1,113.72,South
112581,2025-02-23,P0068,Beauty,4,52.19,North
112582,2025-02-23,P0119,Sports,1,132.64,West
112583,2025-02-23,P0092,Home & Kitchen,1,96.36,West
112584,2025-02-23,P0067,Electronics,1,675.71,South
112585,2025-02-23,P0100,Electronics,1,697.47,South
112586,2025-02-23,P0025,Groceries,7,8.55,East
112587,2025-02-24,P0112,Electronics,1,461.79,West
112588,2025-02-24,P0072,Apparel,3,108.69,East
112589,2025-02-24,P0049,Groceries,5,2.94,South
112590,2025-02-24,P0109,Apparel,1,108.13,South
112591,2025-02-24,P0079,Apparel,5,107.58,East
112592,2025-02-24,P0014,Apparel,3,43.16,West
112593,2025-02-24,P0058,Apparel,5,52.54,South
112594,2025-02-24,P0064,Apparel,1,106.51,North
112595,2025-02-24,P0028,Groceries,5,12.37,East
112596,2025-02-24,P0084,Electronics,1,731.02,South
112597,2025-02-24,P0052,Beauty,5,6.41,East
112598,2025-02-24,P0101,Electronics,1,567.18,South
112599,2025-02-24,P0012,Sports,1,52.2,South
112600,2025-02-24,P0072,Apparel,2,108.69,South
112601,2025-02-24,P0010,Home & Kitchen,1,83.95,North
112602,2025-02-24,P0096,Groceries,5,7.03,North
112603,2025-02-24,P0032,Electronics,3,265.95,South
112604,2025-02-24,P0067,Electronics,1,675.71,South
112605,2025-02-24,P0039,Home & Kitchen,2,41.98,North
112606,2025-02-24,P0100,Electronics,2,697.47,West
112607,2025-02-24,P0101,Electronics,1,567.18,South
112608,2025-02-24,P0039,Home & Kitchen,3,47.08,South
112609,2025-02-24,P0023,Apparel,3,64.7,West
112610,2025-02-24,P0099,Electronics,1,561.75,South
112611,2025-02-24,P0005,Electronics,1,275.0,North
112612,2025-02-24,P0043,Electronics,3,477.04,West
112613,2025-02-24,P0050,Apparel,2,75.0,South
112614,2025-02-25,P0096,Groceries,3,7.46,West
112615,2025-02-25,P0024,Groceries,3,7.95,West
112616,2025-02-25,P0012,Sports,1,52.2,West
112617,2025-02-25,P0004,Home & Kitchen,2,29.86,South
112618,2025-02-25,P0028,Groceries,1,12.67,East
112619,2025-02-25,P0048,Groceries,9,6.29,West
112620,2025-02-25,P0096,Groceries,4,7.46,East
112621,2025-02-25,P0100,Electronics,1,697.47,South
112622,2025-02-25,P0043,Electronics,1,550.8,East
112623,2025-02-25,P0034,Sports,1,103.0,North
112624,2025-02-25,P0081,Beauty,4,59.57,East
112625,2025-02-25,P0014,Apparel,2,47.14,West
112626,2025-02-25,P0043,Electronics,1,550.8,West
112627,2025-02-25,P0070,Sports,2,55.95,South
112628,2025-02-25,P0037,Apparel,1,79.0,West
112629,2025-02-25,P0067,Electronics,1,675.71,West
112630,2025-02-25,P0078,Electronics,1,730.03,East
112631,2025-02-25,P0108,Home & Kitchen,1,68.07,South
